ts,uid,sa,sp,da,dp,pr,stos,td,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,pkt,byt,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label,te,teDelta,teT,teS
1545414043.186669,CMeHK2CpLM8Gq6dA5,192.168.1.195,51676,185.244.25.235,6667,tcp,-,3.154202,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:40:43.186669056,4.267566204071045,17,63643
1545414050.420795,CTdY2o2EFxS3sJo4Ij,192.168.1.195,51676,185.244.25.235,6667,tcp,irc,0.850014,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,Malicious,C&C,2018-12-21 17:40:50.420794880,7.234125852584839,17,63650
1545414051.222342,CVStBP3nknYRd5fPua,192.168.1.195,51678,185.244.25.235,6667,tcp,irc,1.128351,75,243,S3,-,-,0,ShAdDaf,7,447,7,615,-,Malicious,C&C,2018-12-21 17:40:51.222341888,0.8015470504760742,17,63651
1545414052.306973,CzxhWi1hr21GHJSHtj,192.168.1.195,51680,185.244.25.235,6667,tcp,-,3.153946,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:40:52.306972928,1.0846309661865234,17,63652
1545414062.309014,CkPiXaZ5fvIZzuvic,192.168.1.195,51682,185.244.25.235,6667,tcp,-,3.151722,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:41:02.309014016,10.002041101455688,17,63662
1545414063.45786,CA0RM44bpg08v78Hbl,192.168.1.195,123,147.231.100.5,123,udp,-,0.122431,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-21 17:41:03.457860096,1.148845911026001,17,63663
1545414072.310824,CB3JY03d5SDRTH9zN8,192.168.1.195,51684,185.244.25.235,6667,tcp,-,3.149948,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:41:12.310823936,8.852963924407959,17,63672
1545414082.312855,CMUW154M3k4gOTWbp7,192.168.1.195,51686,185.244.25.235,6667,tcp,-,3.147954,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:41:22.312855040,10.002031087875366,17,63682
1545414092.314651,Cp4y06zDLooOEbZN4,192.168.1.195,51688,185.244.25.235,6667,tcp,-,3.146205,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:41:32.314651136,10.001796007156372,17,63692
1545414101.457938,CW5Lna3STyToG9mtg,192.168.1.195,123,77.78.107.252,123,udp,-,0.001996,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-21 17:41:41.457937920,9.143286943435669,17,63701
1545414102.31647,C8Zbka214ZhT0xRiP3,192.168.1.195,51690,185.244.25.235,6667,tcp,-,3.144183,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:41:42.316470016,0.8585319519042969,17,63702
1545414112.318491,CFlefPARsDd0oVq0i,192.168.1.195,51692,185.244.25.235,6667,tcp,-,3.142208,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:41:52.318490880,10.002021074295044,17,63712
1545414122.320538,CeVHFa3h3N4ciQWr5k,192.168.1.195,51694,185.244.25.235,6667,tcp,-,3.140209,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:42:02.320538112,10.002047061920166,17,63722
1545414127.458109,CZ3exb2OjHp2Jjonnj,192.168.1.195,123,147.231.100.5,123,udp,-,0.001497,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-21 17:42:07.458108928,5.137570858001709,17,63727
1545414132.322582,CBlwUW308wvKVBrsp6,192.168.1.195,51696,185.244.25.235,6667,tcp,-,3.138211,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:42:12.322582016,4.864473104476929,17,63732
1545414139.529726,Czj3vEBDRjJd0MGp3,192.168.1.195,123,82.113.53.40,123,udp,-,9.932581,288,240,SF,-,-,0,Dd,6,456,5,380,-,Benign,-,2018-12-21 17:42:19.529725952,7.207144021987915,17,63739
1545414142.324396,ChcQ0l3ybUGZxPiuqg,192.168.1.195,51698,185.244.25.235,6667,tcp,-,3.136221,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:42:22.324395776,2.7946698665618896,17,63742
1545414149.540762,CzfuhH3YHxyfBs30O,192.168.1.195,51698,185.244.25.235,6667,tcp,irc,0.880004,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,Malicious,C&C,2018-12-21 17:42:29.540761856,7.2163660526275635,17,63749
1545414150.375785,CaCl962tp00glTTLna,192.168.1.195,51700,185.244.25.235,6667,tcp,-,3.085000,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:42:30.375785216,0.8350231647491455,17,63750
1545414160.381089,CoVzV81NpLXWLEEoLe,192.168.1.195,51702,185.244.25.235,6667,tcp,-,3.159691,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:42:40.381089024,10.005303859710693,17,63760
1545414167.620702,CCzoKoEigdorN8Jy7,192.168.1.195,51702,185.244.25.235,6667,tcp,irc,1.190072,75,243,S3,-,-,0,ShAdDaf,7,447,7,615,-,Malicious,C&C,2018-12-21 17:42:47.620701952,7.239613056182861,17,63767
1545414168.764547,CpPubG25wpEtP5nd5a,192.168.1.195,51704,185.244.25.235,6667,tcp,-,3.096236,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:42:48.764547072,1.1438450813293457,17,63768
1545414178.770846,CvkvpO3VfGJ5cPLEid,192.168.1.195,51706,185.244.25.235,6667,tcp,-,3.089986,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:42:58.770845952,10.006298780441284,17,63778
1545414188.77265,C2ffUm3niHTlZB0Qo9,192.168.1.195,51708,185.244.25.235,6667,tcp,-,3.087977,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:43:08.772649984,10.001804113388062,17,63788
1545414194.457897,Cq59gB4zScweJVVzcf,192.168.1.195,123,147.231.100.5,123,udp,-,0.001746,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-21 17:43:14.457896960,5.68524694442749,17,63794
1545414198.774434,C3bzMq25xNgYSAvaK3,192.168.1.195,51710,185.244.25.235,6667,tcp,-,3.086239,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:43:18.774434048,4.316537141799927,17,63798
1545414208.777729,Cn4eQq1ScIydItNCR9,192.168.1.195,51712,185.244.25.235,6667,tcp,-,3.082991,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:43:28.777729024,10.003294944763184,17,63808
1545414218.779525,Cuja4MBdSiLdnX44d,192.168.1.195,51714,185.244.25.235,6667,tcp,-,3.081242,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:43:38.779525120,10.001796007156372,17,63818
1545414228.781568,Ct7vfT2tUMdkU1WXie,192.168.1.195,51716,185.244.25.235,6667,tcp,-,3.159192,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:43:48.781568000,10.002043008804321,17,63828
1545414236.020679,CGKMGR3rzFxZF3KdSe,192.168.1.195,51716,185.244.25.235,6667,tcp,irc,1.080135,75,243,S3,-,-,0,ShAdDaf,8,559,6,563,-,Malicious,C&C,2018-12-21 17:43:56.020678912,7.239110946655273,17,63836
1545414237.059082,C8fbnA2przQ2eSHoHk,192.168.1.195,51718,185.244.25.235,6667,tcp,irc,1.111632,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,Malicious,C&C,2018-12-21 17:43:57.059081984,1.038403034210205,17,63837
1545414238.12822,CgdjWb3Nzp3GYU9Di3,192.168.1.195,51720,185.244.25.235,6667,tcp,irc,4.092411,75,243,S3,-,-,0,ShAdDaf,9,567,6,563,-,Malicious,C&C,2018-12-21 17:43:58.128220160,1.0691380500793457,17,63838
1545414242.175155,Cx2l2h4k9f7JZ0WFv4,192.168.1.195,51722,185.244.25.235,6667,tcp,-,3.125471,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:44:02.175154944,4.0469348430633545,17,63842
1545414252.179951,CXTzJnpQEGTRdip44,192.168.1.195,51724,185.244.25.235,6667,tcp,-,3.120718,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:44:12.179950848,10.004796028137207,17,63852
1545414261.457892,CW9hep4IPCsEQ8r0s3,192.168.1.195,123,147.231.100.5,123,udp,-,0.006483,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-21 17:44:21.457891840,9.27794098854065,17,63861
1545414262.181731,CqGjcN13Yydcoz90S,192.168.1.195,51726,185.244.25.235,6667,tcp,-,3.118949,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:44:22.181731072,0.7238390445709229,17,63862
1545414272.183742,C0vaDn2NgyzexbzIOi,192.168.1.195,51728,185.244.25.235,6667,tcp,irc,2.086814,75,243,S3,-,-,0,ShAdDaf,8,507,6,563,-,Malicious,C&C,2018-12-21 17:44:32.183741952,10.002011060714722,17,63872
1545414274.229573,CkqNUFDXq8jbXmMLf,192.168.1.195,51730,185.244.25.235,6667,tcp,-,3.150974,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:44:34.229573120,2.0458309650421143,17,63874
1545414284.23686,CpLSHF3HcLuOK7iiN6,192.168.1.195,51732,185.244.25.235,6667,tcp,-,3.143695,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:44:44.236860160,10.00728702545166,17,63884
1545414294.238631,CfFmHE1qsnFKhwzwVg,192.168.1.195,51734,185.244.25.235,6667,tcp,-,3.141964,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:44:54.238630912,10.001770973205566,17,63894
1545414304.240673,C9CsCcS2ASlBX8teb,192.168.1.195,51736,185.244.25.235,6667,tcp,irc,1.079871,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,Malicious,C&C,2018-12-21 17:45:04.240673024,10.002042055130005,17,63904
1545414305.278567,Cs6SgI27oOgrd41kZ,192.168.1.195,51738,185.244.25.235,6667,tcp,irc,1.121861,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,Malicious,C&C,2018-12-21 17:45:05.278567168,1.0378940105438232,17,63905
1545414306.355952,CPABgw19X8mE8AGSM7,192.168.1.195,51740,185.244.25.235,6667,tcp,-,3.104490,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:45:06.355952128,1.0773849487304688,17,63906
1545414316.358001,CiyjxD44rP5R2WfMml,192.168.1.195,51742,185.244.25.235,6667,tcp,-,3.102460,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:45:16.358000896,10.002048969268799,17,63916
1545414326.359779,CCf4WpUSaT8GlKty5,192.168.1.195,51744,185.244.25.235,6667,tcp,-,3.100722,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:45:26.359778816,10.00177788734436,17,63926
1545414326.457709,CE5YsiffGDPHm863b,192.168.1.195,123,147.231.100.5,123,udp,-,0.001498,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-21 17:45:26.457709056,0.0979301929473877,17,63926
1545414336.361795,CdcuPS3nFECZwB1L87,192.168.1.195,51746,185.244.25.235,6667,tcp,-,3.098741,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:45:36.361795072,9.904085874557495,17,63936
1545414346.363592,CUFa8L3zQ7ZAGpd3Bh,192.168.1.195,51748,185.244.25.235,6667,tcp,irc,4.076905,75,243,S3,-,-,0,ShAdDaf,9,567,6,563,-,Malicious,C&C,2018-12-21 17:45:46.363591936,10.001796960830688,17,63946
1545414350.398021,CPYqKx1otVDdoGd5aj,192.168.1.195,51750,185.244.25.235,6667,tcp,irc,2.082309,75,243,S3,-,-,0,ShAdDaf,9,559,6,563,-,Malicious,C&C,2018-12-21 17:45:50.398020864,4.03442907333374,17,63950
1545414352.438352,CqDhSY9cnMUYYhet5,192.168.1.195,51752,185.244.25.235,6667,tcp,irc,1.112122,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,Malicious,C&C,2018-12-21 17:45:52.438352128,2.0403311252593994,17,63952
1545414353.504746,CXEjHj3tQRjLm6LPm3,192.168.1.195,51754,185.244.25.235,6667,tcp,irc,1.018417,60,124,RSTR,-,-,0,ShAdfDr,5,328,4,328,-,Malicious,C&C,2018-12-21 17:45:53.504745984,1.0663938522338867,17,63953
1545414354.505923,CKkJ3e2L4dg9PwDG1a,192.168.1.195,51756,185.244.25.235,6667,tcp,irc,1.016678,60,124,RSTR,-,-,0,ShAdfDr,5,328,4,328,-,Malicious,C&C,2018-12-21 17:45:54.505923072,1.0011770725250244,17,63954
1545414355.507111,CyZ8xS1RDJUexDjtc7,192.168.1.195,51758,185.244.25.235,6667,tcp,-,3.153452,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:45:55.507111168,1.001188039779663,17,63955
1545414365.516395,CB8fdr414U6tCZTjJi,192.168.1.195,51760,185.244.25.235,6667,tcp,irc,4.124158,75,243,S3,-,-,0,ShAdDaf,9,567,6,563,-,Malicious,C&C,2018-12-21 17:46:05.516395008,10.009284019470215,17,63965
1545414369.592297,CI7hbEIgo1ms3o2wb,192.168.1.195,51762,185.244.25.235,6667,tcp,-,3.148203,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:46:09.592296960,4.075901985168457,17,63969
1545414379.595328,CmVXuc18ev9lMf3Dcj,192.168.1.195,51764,185.244.25.235,6667,tcp,-,3.144978,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:46:19.595328000,10.003031015396118,17,63979
1545414389.597362,Clwd1r1gMZRSTvQM95,192.168.1.195,51766,185.244.25.235,6667,tcp,-,3.142965,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:46:29.597361920,10.002033948898315,17,63989
1545414391.457568,CKFkm12liEWshQEn6l,192.168.1.195,123,147.231.100.5,123,udp,-,0.001481,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-21 17:46:31.457568000,1.860205888748169,17,63991
1545414396.820485,C0NKS646a4Xxk1O4Oc,192.168.1.195,51766,185.244.25.235,6667,tcp,irc,0.889756,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,Malicious,C&C,2018-12-21 17:46:36.820485120,5.362917184829712,17,63996
1545414397.66675,CJGyB524ik3MeXU4j1,192.168.1.195,51768,185.244.25.235,6667,tcp,irc,4.103655,75,243,S3,-,-,0,ShAdDaf,10,619,6,563,-,Malicious,C&C,2018-12-21 17:46:37.666749952,0.8462648391723633,17,63997
1545414401.726928,CTEc154fAkfQ6FG5Sg,192.168.1.195,51770,185.244.25.235,6667,tcp,irc,4.093409,75,243,S3,-,-,0,ShAdDaf,9,567,6,563,-,Malicious,C&C,2018-12-21 17:46:41.726927872,4.06017804145813,17,64001
1545414405.773614,CMmM663RPKuNp5KEjg,192.168.1.195,51772,185.244.25.235,6667,tcp,irc,2.156769,75,243,S3,-,-,0,ShAdDaf,8,507,7,615,-,Malicious,C&C,2018-12-21 17:46:45.773613824,4.0466859340667725,17,64005
1545414407.890904,Ch6jK33JIzzhwaS2X8,192.168.1.195,51774,185.244.25.235,6667,tcp,irc,1.089380,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,Malicious,C&C,2018-12-21 17:46:47.890904064,2.1172900199890137,17,64007
1545414408.937805,CbJGAs48DQVbckhUD9,192.168.1.195,51776,185.244.25.235,6667,tcp,irc,4.092413,75,243,S3,-,-,0,ShAdDaf,9,567,6,563,-,Malicious,C&C,2018-12-21 17:46:48.937805056,1.046900987625122,17,64008
1545414412.985492,CRIHcS1pehwHpEIVtb,192.168.1.195,51778,185.244.25.235,6667,tcp,irc,2.084810,75,243,S3,-,-,0,ShAdDaf,8,507,6,563,-,Malicious,C&C,2018-12-21 17:46:52.985491968,4.04768705368042,17,64012
1545414415.030823,CH7tT52Vb1Mtwx84uk,192.168.1.195,51780,185.244.25.235,6667,tcp,-,3.149461,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:46:55.030822912,2.0453310012817383,17,64015
1545414425.032609,COOZBQ3UAFmw6P5kB9,192.168.1.195,51782,185.244.25.235,6667,tcp,irc,1.107615,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,Malicious,C&C,2018-12-21 17:47:05.032609024,10.00178599357605,17,64025
1545414426.097498,CRErTC4W6Uu0UprmYf,192.168.1.195,51784,185.244.25.235,6667,tcp,irc,1.082891,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,Malicious,C&C,2018-12-21 17:47:06.097497856,1.0648889541625977,17,64026
1545414427.133656,CdWUOV2m72lqBK2Cy,192.168.1.195,51786,185.244.25.235,6667,tcp,irc,4.106653,75,243,S3,-,-,0,ShAdDaf,9,567,6,563,-,Malicious,C&C,2018-12-21 17:47:07.133656064,1.0361580848693848,17,64027
1545414431.198581,CxNrMp1F4DKCWytCR9,192.168.1.195,51788,185.244.25.235,6667,tcp,-,3.141957,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:47:11.198580992,4.064924955368042,17,64031
1545414438.420207,C6VKqA1vcv7LVq8EVf,192.168.1.195,51788,185.244.25.235,6667,tcp,irc,1.030161,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,Malicious,C&C,2018-12-21 17:47:18.420207104,7.221626043319702,17,64038
1545414439.407641,CrNF0v3w3xQTh0C1ib,192.168.1.195,51790,185.244.25.235,6667,tcp,irc,1.102620,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,Malicious,C&C,2018-12-21 17:47:19.407640832,0.987433910369873,17,64039
1545414440.461289,Cg3Rt7TwuaFKYrkHd,192.168.1.195,51792,185.244.25.235,6667,tcp,irc,4.259068,75,243,S3,-,-,0,ShAdDaf,9,567,7,615,-,Malicious,C&C,2018-12-21 17:47:20.461288960,1.0536479949951172,17,64040
1545414444.673382,CUV9oK1d3FckPPyO39,192.168.1.195,51794,185.244.25.235,6667,tcp,irc,2.146773,75,243,S3,-,-,0,ShAdDaf,8,507,7,615,-,Malicious,C&C,2018-12-21 17:47:24.673382144,4.212093114852905,17,64044
1545414446.77468,CNtX4i2u3p59wE8n5c,192.168.1.195,51796,185.244.25.235,6667,tcp,-,3.085739,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:47:26.774679808,2.1012978553771973,17,64046
1545414456.457399,CVQ3R02ydCp7GME2Qd,192.168.1.195,123,147.231.100.5,123,udp,-,0.012742,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-21 17:47:36.457398784,9.682718992233276,17,64056
1545414456.776466,Cyuq3N3RTe2FXeQAB3,192.168.1.195,51798,185.244.25.235,6667,tcp,irc,1.173829,75,243,S3,-,-,0,ShAdDaf,8,499,6,563,-,Malicious,C&C,2018-12-21 17:47:36.776465920,0.31906700134277344,17,64056
1545414457.900822,CdPRzW1Yd8qicl1B5i,192.168.1.195,51800,185.244.25.235,6667,tcp,-,3.159447,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:47:37.900822016,1.1243560314178467,17,64057
1545414467.902862,CFvTcc1iIZz9EEV102,192.168.1.195,51802,185.244.25.235,6667,tcp,-,3.157446,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:47:47.902862080,10.002040147781372,17,64067
1545414477.909889,CAggem36F54Ol39fs7,192.168.1.195,51804,185.244.25.235,6667,tcp,-,3.150451,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:47:57.909889024,10.00702691078186,17,64077
1545414487.916672,Cz7mjEwcoMIxcDP1,192.168.1.195,51806,185.244.25.235,6667,tcp,-,3.143703,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:48:07.916672000,10.00678300857544,17,64087
1545414497.918464,CrKlIh4SUwCyiEmic1,192.168.1.195,51808,185.244.25.235,6667,tcp,-,3.141698,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:48:17.918464000,10.001791954040527,17,64097
1545414507.920491,CT4j642MfZRGKXXt11,192.168.1.195,51810,185.244.25.235,6667,tcp,-,3.139710,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:48:27.920491008,10.002027034759521,17,64107
1545414517.926524,CYRFlc1eDGgNpI3EV8,192.168.1.195,51812,185.244.25.235,6667,tcp,-,3.133716,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:48:37.926523904,10.006032943725586,17,64117
1545414520.457329,C1GbmbwCO87Qw1z03,192.168.1.195,123,147.231.100.5,123,udp,-,0.101442,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-21 17:48:40.457329152,2.5308051109313965,17,64120
1545414527.928308,C3BZHb1iXl4pVe7ODf,192.168.1.195,51814,185.244.25.235,6667,tcp,irc,4.162124,75,234,S3,-,-,0,ShAdDaf,10,619,7,606,-,Malicious,C&C,2018-12-21 17:48:47.928307968,7.4709789752960205,17,64127
1545414532.047953,CQjhVl29e6YosIYJ8e,192.168.1.195,51816,185.244.25.235,6667,tcp,-,3.092235,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:48:52.047952896,4.1196448802948,17,64132
1545414542.04974,CUNHrqg91qVeVLSo9,192.168.1.195,51818,185.244.25.235,6667,tcp,-,3.090490,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:49:02.049740032,10.001787185668945,17,64142
1545414552.051777,CK1EFW1NWue5M9vMv6,192.168.1.195,51820,185.244.25.235,6667,tcp,-,3.088485,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:49:12.051776768,10.002036809921265,17,64152
1545414559.220188,CjuK342mrsieGejJqa,192.168.1.195,51820,185.244.25.235,6667,tcp,irc,0.949956,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,Malicious,C&C,2018-12-21 17:49:19.220187904,7.168411016464233,17,64159
1545414560.119665,CuRU3x36YSljHr56Ui,192.168.1.195,51822,185.244.25.235,6667,tcp,irc,4.090415,75,243,S3,-,-,0,ShAdDaf,9,567,6,563,-,Malicious,C&C,2018-12-21 17:49:20.119664896,0.8994770050048828,17,64160
1545414564.169354,CYCv3YtLQsXq8a3lb,192.168.1.195,51824,185.244.25.235,6667,tcp,irc,2.110794,75,243,S3,-,-,0,ShAdDaf,8,507,6,563,-,Malicious,C&C,2018-12-21 17:49:24.169353984,4.049689054489136,17,64164
1545414566.23742,Cs2xZE4kuIeECqiY1,192.168.1.195,51826,185.244.25.235,6667,tcp,-,3.142707,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:49:26.237420032,2.068066120147705,17,64166
1545414576.239466,CoVFSouhYdCU1s9Ih,192.168.1.195,51828,185.244.25.235,6667,tcp,-,3.140706,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:49:36.239465984,10.00204586982727,17,64176
1545414585.457213,Ccs6I9Z1CITGVodUi,192.168.1.195,123,147.231.100.5,123,udp,-,0.236848,48,48,SF,-,-,0,Dd,1,76,1,76,-,Benign,-,2018-12-21 17:49:45.457212928,9.21774697303772,17,64185
1545414586.241244,CAIjmr1XdVggvcxnw6,192.168.1.195,51830,185.244.25.235,6667,tcp,irc,1.078892,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,Malicious,C&C,2018-12-21 17:49:46.241244160,0.7840311527252197,17,64186
1545414587.2784,CyTrwPPWmUIYj6Pp9,192.168.1.195,51832,185.244.25.235,6667,tcp,-,3.141708,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:49:47.278400000,1.0371558666229248,17,64187
1545414597.280439,CnTnGG3k5fKNA1GNjl,192.168.1.195,51834,185.244.25.235,6667,tcp,irc,1.035156,75,243,S3,-,-,0,ShAdDaft,9,563,6,563,-,Malicious,C&C,2018-12-21 17:49:57.280438784,10.002038955688477,17,64197
1545414598.316347,CsGi85pNDGuEWWjKc,192.168.1.195,51836,185.244.25.235,6667,tcp,irc,1.083629,75,243,S3,-,-,0,ShAdDaf,8,499,6,563,-,Malicious,C&C,2018-12-21 17:49:58.316346880,1.0359079837799072,17,64198
1545414599.351254,CO3WMM1HeS33hulEZb,192.168.1.195,51838,185.244.25.235,6667,tcp,irc,1.078885,75,243,S3,-,-,0,ShAdDaf,8,499,6,563,-,Malicious,C&C,2018-12-21 17:49:59.351254016,1.0349071025848389,17,64199
1545414600.386413,C5RUAb1VhVdSe0HGdg,192.168.1.195,51840,185.244.25.235,6667,tcp,irc,2.015848,60,124,RSTR,-,-,0,ShAdfDr,6,388,4,328,-,Malicious,C&C,2018-12-21 17:50:00.386413056,1.0351591110229492,17,64200
1545414602.387519,CnW2L52MfFVIy2F6Kk,192.168.1.195,51842,185.244.25.235,6667,tcp,irc,2.082562,75,243,S3,-,-,0,ShAdDaf,8,507,6,563,-,Malicious,C&C,2018-12-21 17:50:02.387518976,2.001105785369873,17,64202
1545414604.424355,CEnodm3N9E8X9LuHgb,192.168.1.195,51844,185.244.25.235,6667,tcp,irc,1.105621,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,Malicious,C&C,2018-12-21 17:50:04.424355072,2.0368361473083496,17,64204
1545414605.480753,CvbZtW21LBhF6RRbr1,192.168.1.195,51846,185.244.25.235,6667,tcp,irc,2.119291,75,243,S3,-,-,0,ShAdDaf,8,507,6,563,-,Malicious,C&C,2018-12-21 17:50:05.480752896,1.0563979148864746,17,64205
1545414607.554068,C2JxgWW1N2P8VTQ1,192.168.1.195,51848,185.244.25.235,6667,tcp,irc,2.076065,75,243,S3,-,-,0,ShAdDaf,8,507,6,563,-,Malicious,C&C,2018-12-21 17:50:07.554067968,2.073315143585205,17,64207
1545414609.589406,CA52pG2QlAOV6o4Bwd,192.168.1.195,51850,185.244.25.235,6667,tcp,-,3.150702,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:50:09.589405952,2.0353379249572754,17,64209
1545414616.820027,CECPlF1Kv6uRosYUck,192.168.1.195,51850,185.244.25.235,6667,tcp,irc,1.109877,75,243,S3,-,-,0,ShAdDaf,7,447,7,615,-,Malicious,C&C,2018-12-21 17:50:16.820027136,7.230621099472046,17,64216
1545414617.882418,CoTHLr2DeIVbsKfSWh,192.168.1.195,51852,185.244.25.235,6667,tcp,-,3.097732,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:50:17.882417920,1.0623908042907715,17,64217
1545414627.884206,CO3iqYzJrmFhciqyg,192.168.1.195,51854,185.244.25.235,6667,tcp,-,3.095734,0,0,S0,-,-,0,S,3,180,0,0,-,Malicious,C&C,2018-12-21 17:50:27.884206080,10.001788139343262,17,64227
1545414637.889743,CME92x3sWroJn1w1xh,192.168.1.195,51856,185.244.25.235,6667,tcp,irc,2.120295,75,243,S3,-,-,0,ShAdDaf,8,507,6,563,-,Malicious,C&C,2018-12-21 17:50:37.889743104,10.005537033081055,17,64237
